315,19.7,0.0508,71.3,0.0341183,121.235
12500,4,0.2286,71.3,0.00400603,114.258
630,7.2,0.1524,71.3,0.00752039,134.853
630,12.3,0.1016,55.5,0.0368233,124.244
400,7.3,0.2286,39.6,0.0123481,132.039
1000,19.7,0.0508,39.6,0.036484,118.904
3150,1.5,0.3048,39.6,0.00392107,119.111
6300,17.4,0.0254,71.3,0.016104,119.916
315,9.5,0.0254,39.6,0.00449821,119.294
2500,0,0.1016,55.5,0.00131983,133.04
3150,0,0.1524,71.3,0.0015988,129.377
250,12.6,0.1524,71.3,0.0483159,129.744
400,3,0.3048,31.7,0.00529514,125.398
1600,22.2,0.0254,39.6,0.0229028,122.216
5000,9.5,0.0254,31.7,0.00461377,124.426
800,22.2,0.0254,71.3,0.0214178,123.227
400,3,0.3048,39.6,0.00495741,125.472
2000,3,0.3048,55.5,0.00452492,123.069
3150,11.2,0.0508,71.3,0.014072,127.141
400,5.4,0.1524,55.5,0.00433288,126.807
2500,4.8,0.0254,39.6,0.000907475,131.236
250,7.3,0.2286,31.7,0.0132672,130.089
400,7.2,0.1524,39.6,0.00909175,132.118
5000,0,0.2286,55.5,0.00229336,122.41
4000,0,0.1016,39.6,0.00146332,127.801
315,12.7,0.0254,71.3,0.0121808,122.938
250,0,0.3048,31.7,0.00331266,118.595
1250,5.4,0.1524,55.5,0.00433288,130.777
2000,9.5,0.0254,71.3,0.00420654,134.976
1600,0,0.2286,39.6,0.00253511,127.095
800,9.5,0.0254,39.6,0.00449821,129.014
2000,12.6,0.1524,39.6,0.0584113,109.52
200,9.9,0.1524,55.5,0.0208438,131.955
1250,15.6,0.1016,71.3,0.0437259,123.178
800,0,0.0508,39.6,0.000791822,126.508
12500,4.8,0.0254,71.3,0.000848633,127.688
6300,0,0.2286,55.5,0.00229336,118.41
3150,5.3,0.2286,71.3,0.0051942,123.12
2000,3.3,0.1016,55.5,0.002211,133.649
8000,3,0.3048,39.6,0.00495741,110.652
10000,3,0.3048,71.3,0.00425727,110.224
2500,1.5,0.3048,71.3,0.00336729,124.512
800,5.4,0.1524,71.3,0.00401199,131.281
1000,12.6,0.1524,71.3,0.0483159,122.044
3150,1.5,0.3048,71.3,0.00336729,123.392
630,6.7,0.1016,31.7,0.00592927,132.116
1250,0,0.3048,55.5,0.00283081,126.086
500,15.4,0.0508,31.7,0.0289853,123.695
315,7.2,0.1524,71.3,0.00752039,128.713
12500,0,0.0254,55.5,0.00041229,131.453
500,5.3,0.2286,71.3,0.0051942,129.88
4000,15.6,0.1016,39.6,0.0528487,106.604
5000,7.3,0.2286,55.5,0.0111706,113.144
800,19.7,0.0508,71.3,0.0341183,124.555
800,0,0.0508,31.7,0.000812164,122.79
315,4,0.2286,39.6,0.00473801,122.229
4000,8.4,0.0508,55.5,0.00544854,122.612
800,0,0.1016,71.3,0.00121072,126.805
800,11.2,0.0508,71.3,0.014072,136.031
2000,7.3,0.2286,31.7,0.0132672,115.309
1600,0,0.3048,31.7,0.00331266,122.365
1600,7.2,0.1524,39.6,0.00909175,120.058
2000,0,0.3048,71.3,0.00266337,127.461
5000,0,0.1524,71.3,0.0015988,126.457
2500,22.2,0.0254,71.3,0.0214178,126.097
800,8.4,0.0508,31.7,0.00580776,128.246
250,9.9,0.1524,39.6,0.0233328,128.335
315,15.4,0.0508,31.7,0.0289853,122.845
315,17.4,0.0254,71.3,0.016104,115.846
315,17.4,0.0254,31.7,0.0176631,118.416
400,11.2,0.0508,39.6,0.0150478,130.67
630,19.7,0.0508,39.6,0.036484,120.324
4000,4,0.2286,55.5,0.0042862,120.654
400,12.3,0.1016,39.6,0.0408268,128.265
1600,4,0.3048,71.3,0.00497773,126.645
2500,7.3,0.2286,31.7,0.0132672,114.709
630,7.2,0.1524,39.6,0.00909175,133.198
1250,12.3,0.1016,39.6,0.0408268,121.165
6300,5.3,0.2286,71.3,0.0051942,116.92
1600,4,0.2286,71.3,0.00400603,129.468
4000,8.4,0.0508,31.7,0.00580776,118.106
1000,9.5,0.0254,39.6,0.00449821,130.374
2500,12.3,0.1016,39.6,0.0408268,113.315
6300,1.5,0.3048,71.3,0.00336729,118.122
1600,3.3,0.1016,39.6,0.00245138,133.071
1600,2.7,0.1524,39.6,0.00294804,130.049
12500,0,0.3048,55.5,0.00283081,111.076
630,8.4,0.0508,31.7,0.00580776,125.856
400,22.2,0.0254,71.3,0.0214178,117.927
8000,3,0.3048,71.3,0.00425727,114.634
1600,4.2,0.0508,71.3,0.00142788,124.318
2500,0,0.1524,71.3,0.0015988,128.127
4000,0,0.2286,55.5,0.00229336,123.41
2500,2.7,0.1524,71.3,0.00243851,128.334
2500,8.4,0.0508,55.5,0.00544854,131.542
1600,0,0.1524,31.7,0.00209405,130.817
2500,0,0.1016,31.7,0.00150092,132.003
1000,0,0.2286,39.6,0.00253511,130.435
800,9.9,0.1524,39.6,0.0233328,126.345
1000,17.4,0.0254,71.3,0.016104,125.816
2000,9.9,0.1524,55.5,0.0208438,119.505
630,12.3,0.1016,71.3,0.0337792,135.368
10000,0,0.0508,31.7,0.000812164,122.45
1600,15.4,0.0508,39.6,0.0282593,124.843
500,4,0.2286,71.3,0.00400603,126.758
1600,8.4,0.0508,31.7,0.00580776,129.296
400,2,0.2286,71.3,0.00293031,125.116
1600,8.4,0.0508,71.3,0.00529514,133.846
200,12.3,0.1016,71.3,0.0337792,130.588
3150,0,0.1016,31.7,0.00150092,129.973
4000,0,0.1524,31.7,0.00209405,123.807
500,15.6,0.1016,39.6,0.0528487,115.304
800,15.6,0.1016,39.6,0.0528487,118.964
3150,15.6,0.1016,71.3,0.0437259,116.468
3150,0,0.3048,71.3,0.00266337,125.201
2000,22.2,0.0254,39.6,0.0229028,121.256
3150,7.3,0.2286,31.7,0.0132672,113.229
3150,15.4,0.0508,71.3,0.0264269,125.715
630,22.2,0.0254,39.6,0.0229028,137.026
630,5.3,0.2286,39.6,0.00614329,132.011
2500,7.2,0.1524,39.6,0.00909175,117.478
6300,0,0.0508,39.6,0.000791822,131.918
5000,9.9,0.1524,55.5,0.0208438,112.065
4000,17.4,0.0254,39.6,0.0172206,122.724
2000,0,0.1016,55.5,0.00131983,132.54
2000,19.7,0.0508,71.3,0.0341183,120.055
1250,9.9,0.1524,71.3,0.0193001,122.679
400,9.5,0.0254,31.7,0.00461377,124.756
16000,4,0.2286,71.3,0.00400603,112.768
16000,4.8,0.0254,71.3,0.000848633,124.208
4000,4,0.3048,39.6,0.00579636,115.863
200,17.4,0.0254,55.5,0.0165706,109.951
3150,0,0.0508,71.3,0.000740478,135.07
6300,5.4,0.1524,39.6,0.00485029,116.677
250,4,0.3048,71.3,0.00497773,126.395
3150,12.3,0.1016,39.6,0.0408268,113.055
1600,17.4,0.0254,31.7,0.0176631,126.846
1600,0,0.3048,55.5,0.00283081,126.986
1000,2,0.2286,39.6,0.00346574,129.147
1250,17.4,0.0254,55.5,0.0165706,129.301
6300,5.4,0.1524,31.7,0.00525474,115.591
315,15.4,0.0508,71.3,0.0264269,126.195
630,12.7,0.0254,71.3,0.0121808,128.878
315,17.4,0.0254,39.6,0.0172206,115.144
800,7.2,0.1524,39.6,0.00909175,132.358
4000,3,0.3048,31.7,0.00529514,115.608
1000,9.5,0.0254,55.5,0.0043284,130.332
1000,0,0.1016,71.3,0.00121072,128.825
1600,5.3,0.2286,39.6,0.00614329,123.081
12500,0,0.3048,71.3,0.00266337,112.241
250,9.9,0.1524,55.5,0.0208438,133.235
2000,7.2,0.1524,71.3,0.00752039,128.643
500,4,0.2286,55.5,0.0042862,127.314
1250,4,0.3048,39.6,0.00579636,126.343
800,12.3,0.1016,39.6,0.0408268,122.315
5000,7.2,0.1524,39.6,0.00909175,113.288
12500,0,0.0254,31.7,0.000439472,128.977
8000,3.3,0.1016,39.6,0.00245138,118.091
500,0,0.3048,31.7,0.00331266,127.315
200,7.3,0.2286,71.3,0.0104404,138.758
1250,5.4,0.1524,31.7,0.00525474,123.991
5000,5.4,0.1524,31.7,0.00525474,115.691
400,9.9,0.1524,39.6,0.0233328,128.345
4000,19.7,0.0508,71.3,0.0341183,113.045
4000,3.3,0.1016,55.5,0.002211,127.229
8000,0,0.0254,55.5,0.00041229,136.163
2500,5.4,0.1524,71.3,0.00401199,127.591
315,12.6,0.1524,71.3,0.0483159,128.484
4000,5.4,0.1524,31.7,0.00525474,116.181
200,7.3,0.2286,55.5,0.0111706,135.234
250,12.6,0.1524,39.6,0.0584113,115.89
500,4,0.2286,39.6,0.00473801,127.039
1250,12.3,0.1016,31.7,0.0418756,118.767
3150,4,0.2286,71.3,0.00400603,124.108
800,3,0.3048,31.7,0.00529514,128.708
4000,12.3,0.1016,55.5,0.0368233,114.404
400,9.5,0.0254,39.6,0.00449821,121.154
1000,8.4,0.0508,39.6,0.00566229,130.195
1000,0,0.1524,31.7,0.00209405,130.987
630,0,0.1016,71.3,0.00121072,124.155
630,0,0.1524,31.7,0.00209405,125.997
630,8.4,0.0508,55.5,0.00544854,126.152
1000,2.7,0.1524,71.3,0.00243851,128.774
500,15.4,0.0508,55.5,0.0271925,127.22
2000,0,0.1016,31.7,0.00150092,133.153
1600,7.2,0.1524,71.3,0.00752039,130.893
2000,3,0.3048,39.6,0.00495741,120.532
1600,4,0.2286,55.5,0.0042862,128.264
800,17.4,0.0254,71.3,0.016104,124.276
10000,0,0.2286,71.3,0.00214345,118.134
630,4.8,0.0254,39.6,0.000907475,118.696
800,17.4,0.0254,55.5,0.0165706,123.091
2000,4.8,0.0254,31.7,0.000930789,130.148
4000,3.3,0.1016,39.6,0.00245138,124.881
1600,0,0.0254,39.6,0.000428464,124.156
10000,1.5,0.3048,39.6,0.00392107,108.991
200,12.6,0.1524,71.3,0.0483159,128.354
8000,4.8,0.0254,39.6,0.000907475,131.346
630,9.5,0.0254,39.6,0.00449821,126.514
630,4,0.3048,71.3,0.00497773,131.615
6300,0,0.1524,31.7,0.00209405,119.737
2500,4.2,0.0508,71.3,0.00142788,131.978
6300,0,0.1016,55.5,0.00131983,127.73
5000,0,0.1016,39.6,0.00146332,126.021
400,12.7,0.0254,39.6,0.0130253,125.527
200,12.3,0.1016,31.7,0.0418756,124.987
5000,15.4,0.0508,55.5,0.0271925,117.11
5000,3,0.3048,55.5,0.00452492,117.309
4000,0,0.1524,39.6,0.00193287,125.343
2000,5.3,0.2286,39.6,0.00614329,117.911
630,4,0.2286,55.5,0.0042862,129.964
5000,9.5,0.0254,71.3,0.00420654,131.186
2000,0,0.1524,71.3,0.0015988,128.647
5000,0,0.0508,71.3,0.000740478,134.43
1250,4.2,0.0508,39.6,0.00152689,128.427
5000,3,0.3048,31.7,0.00529514,113.858
6300,2,0.2286,39.6,0.00346574,116.417
1000,12.3,0.1016,31.7,0.0418756,119.777
630,8.4,0.0508,39.6,0.00566229,126.045
800,9.5,0.0254,71.3,0.00420654,127.206
3150,0,0.0254,55.5,0.00041229,130.503
630,8.9,0.1016,71.3,0.0103088,138.423
1600,0,0.1016,39.6,0.00146332,133.261
630,0,0.1016,55.5,0.00131983,126.17
8000,0,0.0508,55.5,0.00076193,130.156
1600,4,0.2286,31.7,0.00509068,125.229
10000,4,0.2286,71.3,0.00400603,113.108
1250,4,0.2286,31.7,0.00509068,128.119
2500,4,0.3048,39.6,0.00579636,120.233
500,9.9,0.1524,55.5,0.0208438,127.815
250,11.2,0.0508,71.3,0.014072,127.101
250,22.2,0.0254,39.6,0.0229028,117.386
2500,5.3,0.2286,39.6,0.00614329,116.151
2000,3.3,0.1016,39.6,0.00245138,132.301
2000,0,0.2286,71.3,0.00214345,128.244
10000,12.7,0.0254,71.3,0.0121808,114.418
6300,0,0.1524,71.3,0.0015988,125.427
500,4,0.3048,39.6,0.00579636,130.173
630,0,0.3048,31.7,0.00331266,129.095
16000,0,0.1524,71.3,0.0015988,113.297
250,7.3,0.2286,55.5,0.0111706,136.384
5000,4.2,0.0508,39.6,0.00152689,129.777
2500,15.4,0.0508,31.7,0.0289853,119.945
200,15.6,0.1016,71.3,0.0437259,130.898
800,1.5,0.3048,39.6,0.00392107,128.831
5000,2,0.2286,39.6,0.00346574,118.827
4000,0,0.0254,55.5,0.00041229,133.223
2000,5.4,0.1524,39.6,0.00485029,124.647
315,15.6,0.1016,39.6,0.0528487,122.754
6300,0,0.1016,71.3,0.00121072,129.395
800,6.7,0.1016,39.6,0.00578076,134.625
800,6.7,0.1016,55.5,0.0052139,135.953
6300,9.9,0.1524,39.6,0.0233328,109.885
315,12.3,0.1016,55.5,0.0368233,135.674
4000,12.3,0.1016,31.7,0.0418756,108.407
5000,8.4,0.0508,71.3,0.00529514,121.146
500,3,0.3048,39.6,0.00495741,127.632
4000,0,0.3048,39.6,0.00310138,119.229
2000,8.9,0.1016,71.3,0.0103088,124.233
6300,9.5,0.0254,55.5,0.0043284,124.222
250,15.6,0.1016,39.6,0.0528487,124.644
10000,0,0.0254,39.6,0.000428464,133.376
1000,15.4,0.0508,71.3,0.0264269,131.865
6300,12.3,0.1016,55.5,0.0368233,110.124
400,2,0.2286,55.5,0.00313525,122.292
800,0,0.2286,31.7,0.0027238,130.725
800,12.6,0.1524,71.3,0.0483159,123.054
1000,15.6,0.1016,71.3,0.0437259,124.438
200,0,0.3048,31.7,0.00331266,117.195
400,5.4,0.1524,31.7,0.00525474,127.781
800,0,0.1524,39.6,0.00193287,127.903
1250,12.6,0.1524,71.3,0.0483159,120.154
3150,19.7,0.0508,71.3,0.0341183,116.225
6300,15.4,0.0508,31.7,0.0289853,108.185
3150,12.7,0.0254,71.3,0.0121808,133.758
12500,0,0.3048,39.6,0.00310138,109.619
5000,12.3,0.1016,71.3,0.0337792,116.108
10000,0,0.0508,39.6,0.000791822,125.998
6300,12.3,0.1016,31.7,0.0418756,107.267
6300,9.5,0.0254,71.3,0.00420654,127.246
8000,4.2,0.0508,39.6,0.00152689,120.397
250,9.9,0.1524,71.3,0.0193001,135.329
1250,11.2,0.0508,71.3,0.014072,136.191
315,7.3,0.2286,71.3,0.0104404,139.808
1250,0,0.1016,55.5,0.00131983,131.43
2000,9.9,0.1524,71.3,0.0193001,120.779
400,5.3,0.2286,71.3,0.0051942,127.7
400,12.6,0.1524,71.3,0.0483159,127.094
1600,0,0.3048,71.3,0.00266337,127.591
8000,0,0.1016,39.6,0.00146332,122.341
1250,12.7,0.0254,71.3,0.0121808,133.048
5000,7.2,0.1524,71.3,0.00752039,118.343
630,17.4,0.0254,39.6,0.0172206,124.514
250,12.7,0.0254,39.6,0.0130253,121.547
250,8.9,0.1016,39.6,0.0124596,134.34
2000,5.4,0.1524,31.7,0.00525474,122.771
4000,22.2,0.0254,39.6,0.0229028,119.646
10000,0,0.1524,71.3,0.0015988,120.247
1600,0,0.1524,39.6,0.00193287,131.013
1600,0,0.0254,31.7,0.000439472,129.267
5000,4,0.2286,71.3,0.00400603,121.118
500,5.4,0.1524,55.5,0.00433288,129.367
3150,12.3,0.1016,71.3,0.0337792,120.798
3150,0,0.3048,55.5,0.00283081,123.236
1250,0,0.1524,31.7,0.00209405,131.467
630,0,0.1524,55.5,0.00172668,123.583
400,12.6,0.1524,39.6,0.0584113,115.91
4000,0,0.2286,31.7,0.0027238,122.035
800,0,0.3048,39.6,0.00310138,129.099
6300,4,0.3048,71.3,0.00497773,116.165
315,2,0.2286,39.6,0.00346574,120.137
1600,5.4,0.1524,71.3,0.00401199,133.241
5000,4.2,0.0508,71.3,0.00142788,132.828
1600,17.4,0.0254,71.3,0.016104,126.406
4000,9.5,0.0254,31.7,0.00461377,126.736
2000,19.7,0.0508,39.6,0.036484,117.724
12500,0,0.0508,31.7,0.000812164,119.07
2000,4.8,0.0254,71.3,0.000848633,128.398
2000,0,0.0508,55.5,0.00076193,131.456
2000,2,0.2286,55.5,0.00313525,124.612
2000,12.6,0.1524,71.3,0.0483159,117.504
1250,4,0.2286,39.6,0.00473801,128.339
200,8.9,0.1016,39.6,0.0124596,133.42
4000,0,0.0254,31.7,0.000439472,137.047
2500,0,0.0254,31.7,0.000439472,132.897
8000,0,0.1524,55.5,0.00172668,121.903
800,3,0.3048,71.3,0.00425727,129.494
12500,0,0.1016,55.5,0.00131983,119.91
800,9.5,0.0254,31.7,0.00461377,130.746
5000,0,0.0254,55.5,0.00041229,135.803
5000,8.9,0.1016,71.3,0.0103088,116.723
1250,17.4,0.0254,39.6,0.0172206,131.364
3150,4.2,0.0508,39.6,0.00152689,133.587
3150,17.4,0.0254,55.5,0.0165706,124.101
1250,0,0.2286,39.6,0.00253511,129.395
5000,8.9,0.1016,39.6,0.0124596,113.08
3150,3.3,0.1016,55.5,0.002211,130.629
20000,4.8,0.0254,71.3,0.000848633,119.708
2500,17.4,0.0254,31.7,0.0176631,124.166
3150,5.4,0.1524,71.3,0.00401199,123.311
1250,3.3,0.1016,31.7,0.00251435,134.022
16000,0,0.0254,39.6,0.000428464,124.986
5000,15.4,0.0508,71.3,0.0264269,119.135
3150,8.4,0.0508,55.5,0.00544854,128.402
200,11.2,0.0508,71.3,0.014072,125.941
1600,7.3,0.2286,55.5,0.0111706,123.354
2500,2,0.2286,31.7,0.00372371,121.407
1600,8.4,0.0508,55.5,0.00544854,133.032
1600,2,0.2286,39.6,0.00346574,125.837
250,17.4,0.0254,31.7,0.0176631,116.956
2500,0,0.2286,39.6,0.00253511,125.025
1000,4.8,0.0254,31.7,0.000930789,125.348
1000,12.3,0.1016,39.6,0.0408268,122.435
2500,4,0.2286,71.3,0.00400603,124.338
2500,4,0.2286,31.7,0.00509068,120.209
4000,0,0.3048,71.3,0.00266337,123.061
2500,9.5,0.0254,39.6,0.00449821,131.234
6300,12.6,0.1524,71.3,0.0483159,107.284
400,8.9,0.1016,71.3,0.0103088,138.123
8000,0,0.1016,31.7,0.00150092,120.193
10000,1.5,0.3048,71.3,0.00336729,113.492
630,1.5,0.3048,39.6,0.00392107,128.311
630,2.7,0.1524,71.3,0.00243851,127.404
8000,0,0.0254,71.3,0.000400682,129.867
400,15.4,0.0508,55.5,0.0271925,126.5
4000,5.4,0.1524,39.6,0.00485029,117.137
10000,2.7,0.1524,39.6,0.00294804,112.589
800,15.6,0.1016,71.3,0.0437259,124.188
1000,5.4,0.1524,31.7,0.00525474,128.241
500,8.9,0.1016,71.3,0.0103088,138.523
4000,15.4,0.0508,55.5,0.0271925,120.92
1000,22.2,0.0254,39.6,0.0229028,128.416
2000,8.4,0.0508,39.6,0.00566229,129.965
4000,5.3,0.2286,71.3,0.0051942,120.33
6300,12.3,0.1016,71.3,0.0337792,113.958
630,9.9,0.1524,55.5,0.0208438,127.315
1600,3,0.3048,71.3,0.00425727,126.514
2500,4.2,0.0508,39.6,0.00152689,133.847
8000,3.3,0.1016,31.7,0.00251435,117.432
5000,0,0.1016,71.3,0.00121072,130.795
1600,15.4,0.0508,55.5,0.0271925,128.2
4000,3.3,0.1016,71.3,0.00202822,128.704
250,5.3,0.2286,39.6,0.00614329,127.011
1000,0,0.1524,55.5,0.00172668,128.583
400,15.4,0.0508,31.7,0.0289853,123.705
800,4,0.3048,39.6,0.00579636,130.723
4000,9.9,0.1524,71.3,0.0193001,115.079
630,22.2,0.0254,71.3,0.0214178,120.657
5000,0,0.1524,39.6,0.00193287,123.453
315,12.7,0.0254,39.6,0.0130253,123.537
1600,8.4,0.0508,39.6,0.00566229,130.965
1250,8.9,0.1016,39.6,0.0124596,127.71
8000,17.4,0.0254,71.3,0.016104,115.466
1000,9.9,0.1524,31.7,0.0252785,122.149
10000,4.2,0.0508,71.3,0.00142788,121.238
1000,2.7,0.1524,39.6,0.00294804,130.589
400,15.4,0.0508,39.6,0.0282593,125.353
3150,2,0.2286,71.3,0.00293031,126.116
400,7.2,0.1524,71.3,0.00752039,130.123
4000,2,0.2286,31.7,0.00372371,120.527
2500,15.4,0.0508,71.3,0.0264269,127.625
